1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/142828/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/82714/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/148427/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/25422/1466_28_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/161807/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/77734/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/161683/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/154597/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/43787/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/142645/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/110754/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/111313/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/155944/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/79365/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/125211/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/39101/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/50904/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/88384/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/93992/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/71306/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/64770/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/128997/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/63969/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/161818/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/113368/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/30260/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/147697/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/37710/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/68212/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/54143/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/35735/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/64585/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/163082/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/112384/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/43316/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/100000/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/140232/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/44822/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/156177/1470_32_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/157533/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/154469/1482_44_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/127359/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/119924/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/44208/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/41013/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/55548/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/104809/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/114653/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/143145/40_1478_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/68273/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/31914/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/54684/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/79354/1484_46_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/91340/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/49742/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/58629/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/90666/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/140698/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/60776/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/120498/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/152438/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/93876/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/160760/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/148358/1483_45_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/71027/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/46927/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/119813/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/74320/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/101721/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/136159/1471_33_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/90538/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/38828/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/87421/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/94643/40_1478_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/140868/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/106157/40_1478_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/66092/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/138059/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/95652/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/142828/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/82714/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/148427/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/25422/1466_28_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/161807/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/77734/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/161683/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/154597/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/43787/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/142645/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/110754/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/111313/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/155944/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/79365/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/125211/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/39101/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/50904/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/88384/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/93992/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/71306/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/64770/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/128997/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/63969/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/161818/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/113368/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/30260/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/147697/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/37710/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/68212/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/54143/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/35735/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/64585/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/163082/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/112384/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/43316/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/100000/41_1479_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/61870/41_1479_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/140232/1484_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/68700/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/124169/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/91468/1372_45_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/143694/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/104084/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/62067/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/94961/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/20018/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/107668/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/131182/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/57327/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/116322/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/44965/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/155113/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/143486/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/77155/1372_45_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/86617/1360_33_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/77999/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/17359/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/17835/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/95333/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/66005/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/59578/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/93228/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/134552/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/32296/1371_44_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/135013/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/18307/1373_46_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/156517/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/158270/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/6899/1372_45_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/85698/41_1368_CCS
1210_031012_42146_c100926392550000001823199905121697_s1_p0/97905/41_1368_CCS,1210_031012_42146_c100926392550000001823199905121697_s1_p0/132811/1373_46_CCS
